i,j,LLBCe,LLBMEe1
10,47,0.017141613176095933,-361.10778986331314
11,51,0.04,-639.6709801659853
12,33,0.03225806451612903,-737.1005399912118
13,17,0.03401091661961227,-658.9803733147228
13,32,0.055789473684210535,-388.6570372121498
13,41,0.012908588995545518,-153.40017249802742
13,54,0.03644622507122507,-678.2455858607242
13,57,0.015561224489795916,-229.3653951541744
14,16,0.00681957398343953,-351.36136286904184
14,24,0.017699701707798873,-1082.528815428064
14,33,0.008460656990068755,-550.6669588440025
14,34,0.018777511004401764,-966.9270886472528
14,37,0.008347816900448475,-800.8493469107165
14,38,0.014083837238599142,-911.4441220813405
14,40,0.01576860196198176,-1528.6297705814743
14,43,0.017578353019529494,-1069.3257676115131
14,50,0.01120730895121139,-917.6427466124438
14,52,0.010115276879982763,-494.5825876210325
15,18,0.01118459087209087,-353.5318482552171
15,24,0.007837917011304107,-216.3931218662496
15,40,0.023117306450639783,-1237.057319782598
15,45,0.011978617447367446,-531.3972698962755
15,55,0.02094838921761999,-276.90172207856466
15,59,0.01720526313780282,-348.7783063744544
16,20,0.009011352404209546,-424.04642601676255
16,33,0.005977442696192698,-235.0121195204033
16,37,0.007784534100323572,-474.8562347802583
16,38,0.006699817506269119,-198.52492479198423
16,50,0.007927776677776676,-310.89594851038663
17,22,0.045454545454545456,-513.3026821854542
17,25,0.037390915962344534,-482.2568794976348
17,27,0.036573244589548935,-688.6228709455655
17,31,0.045454545454545456,-513.3026821854542
17,57,0.04539785611214183,-917.7017344253194
18,20,0.023489303094566264,-1270.4524448998766
18,21,0.0069850288600288605,-201.38949015741042
18,24,0.004883512544802867,-127.46284498864077
18,29,0.010888571717448722,-475.3299138239451
18,45,0.004810712163653341,-222.63394822030665
18,51,0.012725294418842806,-486.29459372421184
19,30,0.03956419074996151,-395.50029361319196
19,54,0.04050840463883942,-524.447391268446
20,28,0.023647140461164853,-1524.8330896364646
20,36,0.032602263000934086,-2982.4504430151655
20,38,0.025521354688021358,-1522.3979648970205
20,44,0.020382767585148537,-883.5812467785403
20,47,0.020456406468311233,-995.0056441602621
20,50,0.013428842376210797,-841.989608207538
21,29,0.009454243235755838,-427.14817279405924
21,33,0.015877271140429042,-822.772534833245
21,37,0.012942933135240827,-894.7111126497499
21,45,0.006139520202020202,-257.87373712134473
21,51,0.017071702244116038,-587.1388783101248
23,36,0.03485824642836838,-1783.4670216913632
23,45,0.01373304200008745,-475.862475033272
23,51,0.027248295502263757,-690.6261960526899
24,29,0.008633501389183207,-333.2717986028419
24,45,0.006180395545314901,-233.30900790796537
24,51,0.011996898376208721,-400.842767197409
25,26,0.016395308123249297,-41.119768391005756
25,27,0.01740462266778056,-90.43438560533691
26,27,0.013840155945419104,-73.86795566863445
28,30,0.021009175275048288,-423.38603806532456
28,47,0.02166798553895328,-548.2945547362552
29,35,0.03333333333333333,-705.9605684826934
29,43,0.031328023079035226,-1982.345226282213
29,45,0.01627156573585145,-1026.8738500059078
29,51,0.03525373316199929,-1763.7172995504513
29,52,0.0175034925034925,-767.9401286484053
30,42,0.040497914122914126,-595.4038903545777
30,47,0.021806705774097074,-309.10245074188265
32,60,0.1,-51.73765526203233
33,34,0.0139232910906298,-520.25487142532
33,37,0.010178035178035177,-786.0884672858195
33,38,0.013801177036471152,-697.8578996250034
33,40,0.020913044562870343,-1770.5027705730183
33,43,0.014346885227567047,-684.75303348463
33,50,0.013497061881208222,-951.5288846597118
34,37,0.02224389755902361,-1154.655439450721
34,44,0.019429392446633827,-353.74389255229806
34,49,0.04067028985507246,-304.9807785824454
36,37,0.050199448330677555,-5054.790466200542
36,39,0.06338304639326878,-2970.536350291904
36,40,0.022113980211986857,-2018.034006657344
36,59,0.021141939107526153,-1125.8082476260593
37,40,0.015388957664705175,-1582.4140131228269
37,43,0.019544654413075468,-1408.6459738980768
37,45,0.01772052304064499,-1653.7103980444608
37,61,0.029976161226161226,-1456.7997854028024
38,43,0.019487167924667925,-806.4505583708316
38,44,0.016368407578084995,-437.880545137965
38,52,0.012732117419617417,-388.613755619649
38,58,0.037037037037037035,-502.25124754645117
39,57,0.06590277777777778,-922.1208111355797
40,52,0.01720340556879018,-893.8514339076604
41,54,0.011400880865166578,-135.52079752887224
41,57,0.014806225520511236,-200.09503083274953
42,47,0.008967032967032967,-165.4565710420527
42,50,0.025712364528154005,-1088.3795910469034
43,46,0.03637110016420361,-663.1332482220928
43,53,0.02838709677419355,-568.6696678154922
45,50,0.011040440207106872,-650.7375012704343
45,51,0.019553251408090114,-953.7103764621116
45,59,0.016119631105426562,-613.2158183147064
46,49,0.05227272727272727,-37.75336756405431
48,57,0.05,-368.77583721413066
50,51,0.02995143084428799,-1652.2020814213133
51,55,0.024608262108262106,-512.5490919178401
53,61,0.02263157894736842,-83.89522091567939
54,57,0.03163438312894835,-651.7658618995565
