i,j,LLBCe,LLBMEe1
2,13,0.0015108477501597339,-710.9121447157039
2,15,0.004997025187269052,-934.3141671860155
2,16,0.0030705131891090144,-280.9665345427488
2,17,0.001477335333077879,-1170.8457045768012
2,19,0.001579134241562347,-2555.999321443735
2,20,0.0016582874498784434,-615.3429220660328
2,22,0.0020461158583883975,-3305.969581432796
2,23,0.0025430246474978683,-1207.7882319744424
2,66,0.005705819189615608,-30792.688648788706
2,124,0.004374646078523906,-3785.352122335164
2,129,0.011123966210550687,-2069.361351331081
2,144,0.009693486590038313,-601.3113558874526
2,145,0.007241379310344827,-463.3915086832025
2,146,0.009693486590038313,-601.3113558874526
2,147,0.0048755198200988135,-956.6838225879922
2,148,0.0014191389125262099,-711.4178386236744
2,149,0.001849377556527784,-632.9845420419276
2,156,0.008588206838479943,-861.653458806668
2,158,0.0033841036859107295,-856.1395241868335
2,159,0.0029777892800319184,-548.7320127426599
3,5,0.0015985585182013743,-378.56721985868694
3,6,0.0018489214699982126,-6350.334343554367
3,7,0.003608003623759123,-1028.6794482219962
3,8,0.0018285460149731168,-625.8888919161898
3,10,0.0013615576175756488,-737.4028432830235
3,11,0.0008887735907937922,-337.3085835758238
3,12,0.001187934292814765,-867.3345652663455
3,13,0.0009186206157327136,-386.52397175475824
3,14,0.000797383499403701,-323.12317234117467
3,15,0.003289437031034924,-1109.2579104634553
3,16,0.0026115179303807753,-660.0562656382032
3,17,0.0008518821892947765,-630.8207180713159
3,18,0.0010854856923436683,-733.9785914086536
3,19,0.0010007703424488958,-1391.481134746796
3,20,0.0005285412262156448,-126.15734583879733
3,22,0.001128212628212628,-1511.6371136884154
3,23,0.0012004396118367624,-668.8012449843399
3,100,0.0015460688177872425,-1253.271661630659
3,111,0.0018739849155806519,-1617.1564143189878
3,120,0.0013335458945856731,-510.08855318629867
3,127,0.0016595608671523961,-682.9869777376041
3,132,0.0016688723750043764,-1078.924196547195
3,136,0.0016100298831507472,-829.1979960832517
3,148,0.001123136846481044,-613.8137524025263
3,149,0.001361647990798215,-425.1992896627714
3,151,0.0020707932364943653,-442.2134806306376
3,163,0.0012947838636259384,-417.4484558145293
3,164,0.001310696816279898,-449.95939726925343
3,165,0.001571012922315888,-410.03101400601236
3,166,0.001571012922315888,-410.03101400601236
3,167,0.0011202381492805256,-280.04029532276803
3,168,0.0013911962539101624,-296.1696439664442
3,169,0.0013776665811556683,-283.51064016781777
3,170,0.0013377973441784817,-278.69800376866726
3,171,0.0012860090719521591,-285.49353307944773
3,172,0.001258239282711337,-296.5420025652069
3,173,0.0017308114229173171,-414.75391740431553
3,176,0.0023863549225868062,-430.9029126246561
3,177,0.0023863549225868062,-430.9029126246561
3,178,0.002031184285202542,-392.94914591938084
4,5,0.005153235653235653,-216.1763091772148
4,9,0.0057357209973489,-1295.8985544670513
4,16,0.008034301089856645,-355.709263261062
4,21,0.01869256474519633,-305.52481386443833
4,66,0.006064996413976454,-26988.229645547948
4,152,0.00786718065579048,-682.5285361560551
4,154,0.007848060879886229,-1586.6010303128028
4,159,0.0060154308023626195,-430.2981066431865
4,163,0.005571513758398743,-954.5595344348731
4,164,0.005568103415623508,-1032.5832796891502
5,6,0.0025522350322776705,-8000.468525300577
5,9,0.002832014735320962,-928.8529901122937
5,10,0.0025000466231805876,-681.6185886323309
5,11,0.0015425405710238795,-442.1763961763984
5,12,0.0021292241589187817,-1433.8175006755525
5,13,0.001619960291544555,-542.3741026391782
5,14,0.0014709118442884671,-508.8680229756045
5,16,0.004045228161278923,-349.76902335858165
5,18,0.0015810250936808925,-805.6350315800127
5,19,0.0013482808037046864,-1633.667508476121
5,20,0.0015985585182013739,-378.56721985868694
5,21,0.01008374384236453,-532.6784438945892
5,22,0.002277202886418619,-3044.6912620092317
5,23,0.0021175506638460117,-723.5906605559168
5,152,0.0032340897062899856,-487.43997687469135
5,154,0.0035490609636722797,-1230.7947839658975
5,163,0.0021287006393112583,-451.7802447329509
5,164,0.0024868709501293237,-565.8770783461808
6,8,0.001897658039354413,-6886.642378754672
6,9,0.001329445306592378,-5758.992514675176
6,10,0.0009979355598386068,-3280.6056730691735
6,11,0.0010091156387134798,-3584.5232767568664
6,12,0.0007558012093911862,-3362.4113583578896
6,13,0.0009805681340088743,-3644.6450740589034
6,14,0.000980746205131466,-3569.590446770189
6,17,0.0006000654782808109,-2563.4308276161923
6,18,0.0006720385467601302,-2692.8935647677163
6,19,0.00036635974837423527,-1663.6541286278787
6,20,0.0018489214699982128,-6350.334343554369
6,22,0.000527382458582849,-2759.0838211580585
6,23,0.0009436395388677389,-3415.6869968354536
6,25,0.0042388187028641515,-13967.192301430949
6,26,0.002122741262761603,-8953.17757722933
6,27,0.002855637142407872,-11880.857872287397
6,47,0.003297828178978777,-10244.090353954953
6,53,0.0013810577238522837,-5343.8177791840735
6,54,0.002671742659105416,-9369.484666777691
6,66,0.002280524749888288,-28905.382288283952
6,73,0.000788735287690041,-3693.0470112688754
6,74,0.0012396202508988584,-4778.985161904621
6,75,0.0011410289764971482,-4105.064054724556
6,79,0.0008241302730342071,-3708.640863299611
6,80,0.0029511748132500315,-9898.964121711708
6,82,0.002804037939025189,-9046.710200916234
6,83,0.0023861281971571994,-10013.153580701943
6,84,0.003048572695221572,-9506.170518713256
6,85,0.0015294780709576045,-4975.603610170403
6,86,0.0017743639293574987,-5685.110235139702
6,88,0.0009670058350828707,-4142.9005089027705
6,89,0.0010325499232638371,-5247.890580605308
6,91,0.005289343782345526,-15460.516968682714
6,92,0.0008253691379983857,-4485.227520178398
6,94,0.001426137689363518,-4408.334118459562
6,95,0.0014507782095204264,-4461.941627198568
6,96,0.0008439473380265612,-3295.696791275311
6,97,0.002938777634947655,-9880.90908378357
6,99,0.001261679417721107,-4748.382989972599
6,100,0.0009982493012666558,-4491.855678722689
6,101,0.0013587769840474094,-4516.5862361009795
6,102,0.00233308239331617,-7491.514921787125
6,103,0.002850132205642534,-8926.81715760612
6,104,0.003068451603259088,-10448.803101351124
6,105,0.0019177842430097587,-5659.362951637097
6,106,0.0014324402234953658,-4419.790448514059
6,107,0.0035232821300564287,-10694.628345426863
6,108,0.0008377409236701456,-4180.432264409541
6,109,0.0027020060379744897,-9694.868652133195
6,110,0.0008433714687101001,-3963.8077184961126
6,115,0.0014324402234953658,-4419.790448514059
6,116,0.001458250114710416,-6793.543385723954
6,117,0.0014124978291031915,-4378.109921279259
6,118,0.0012016870884757143,-4918.034676107186
6,119,0.00223970539561623,-6667.929588834656
6,120,0.0011942632902681373,-4319.277328717869
6,121,0.0012181973724718707,-5557.75247812113
6,122,0.001181836606468904,-4979.741618903911
6,123,0.0015061998821583459,-5231.718334453732
6,124,0.0015770986582843798,-8260.875436337079
6,126,0.004059841610597931,-12907.420334914641
6,127,0.001829126733538106,-6739.8786495683735
6,129,0.004663910497961433,-16466.69497492826
6,132,0.001679728309297659,-7791.800006522867
6,136,0.0024209685231504703,-10078.638043482124
6,137,0.0035618636864354855,-11042.761966496635
6,138,0.002512076396288395,-11362.67449932909
6,139,0.0024936495081153403,-7448.958769454524
6,147,0.00429527412034482,-15653.845229615043
6,148,0.0015310322977655014,-6445.752821048234
6,149,0.0031132132270770747,-11207.15167879523
6,151,0.0031579011892977488,-9715.013510799588
6,152,0.0013718767415912252,-4427.428239234184
6,153,0.002711302107295199,-13148.395512593042
6,154,0.0010478691963353409,-4080.776435534596
6,156,0.0028721429477879708,-8484.518662121649
6,163,0.0017542254510667405,-5754.7687242664915
6,164,0.0016805535593457696,-5677.823618748512
6,165,0.0031888758204727213,-10512.444018406723
6,166,0.0031888758204727213,-10512.444018406723
6,167,0.0027610540559518445,-8728.632883235785
6,168,0.0028542505396029092,-8808.13239570655
6,169,0.003011347352918842,-9004.576211617943
6,170,0.00254224824813814,-7794.718887424101
6,171,0.002017209542827324,-6234.086102334102
6,172,0.001976335490907875,-6268.173699979116
6,173,0.001673427995158947,-5319.752617221077
6,176,0.003284982247611113,-9279.182262801405
6,177,0.003284982247611113,-9279.182262801405
6,178,0.003173209964932156,-9520.230267416138
6,190,0.005979739404352807,-16274.36791713697
7,8,0.005599771293570743,-691.7756330591501
7,15,0.002737520128824477,-132.45361309954797
7,16,0.010015276345265658,-713.2557215266723
7,17,0.0024020280129247577,-1673.5310965885346
7,20,0.003608003623759123,-1028.679448221996
7,22,0.002448439638245947,-3625.908822592169
7,23,0.002836284460137541,-1046.282866819903
7,27,0.004181956291900126,-1216.6810231457187
7,79,0.0029290139535912943,-1740.2539775673692
7,80,0.00417101404417175,-499.8816340169916
7,90,0.005488382440098785,-906.7417267047675
7,91,0.00908973273103708,-269.001124499856
7,93,0.005239987446295227,-517.9382601948586
7,97,0.004126833078938154,-499.3261347264656
7,99,0.0037392929230071897,-1346.1370936440044
7,109,0.003837827106666006,-566.697672185866
7,110,0.0023347629606782386,-1268.065623538179
8,10,0.002375624334278524,-766.9266760745473
8,12,0.0016632654970535302,-1425.6707236897837
8,13,0.0016083058430066595,-726.9843945969245
8,15,0.004809145926108528,-741.1664597928182
8,16,0.004750831156540499,-519.6666582716742
8,17,0.0014682050523388177,-1096.1996727565256
8,20,0.0018285460149731164,-625.8888919161894
8,22,0.0015521200874563687,-2285.5119142682615
8,23,0.0021348161146301625,-882.0657873234834
8,66,0.004360678737510045,-22068.152591969574
8,108,0.0032990541269276746,-3300.233235404974
8,124,0.003583568411358552,-2849.679548514815
8,129,0.009289308732421162,-1289.8786597962257
8,133,0.006983054323326911,-834.1833217959165
8,136,0.0026998869113837704,-1447.3435781939118
8,145,0.009021854321753515,-606.3005435910718
8,147,0.0047442066401611775,-847.1248853302833
8,156,0.007116062609116682,-496.55780202457487
8,158,0.0031233741040810684,-724.4281343255907
8,159,0.0033085237009330237,-604.8436900143336
8,191,0.009707454182660422,-776.0811293680797
9,11,0.0012401693082222554,-829.8571659404682
9,12,0.001357870448745017,-1748.716429039015
9,13,0.001165669505966602,-875.3563639431028
9,14,0.0012690406606103632,-977.4852112388488
9,16,0.004395510579251981,-1603.0302828765657
9,17,0.0011182277270406734,-1347.0839158918761
9,18,0.0011745354013257576,-1083.1821440331257
9,19,0.0011359212103283817,-2107.992651909509
9,27,0.005047116778666426,-3548.628879304869
9,53,0.003422504209871583,-2334.4055389396112
9,66,0.004390190220925545,-26259.66179434398
9,73,0.002379064056500997,-2220.8007806377373
9,74,0.00321553086719593,-2406.7437564001857
9,75,0.002440356978708001,-1024.6471561936507
9,79,0.0025758503001215302,-3304.581475952087
9,82,0.004531766245543714,-1570.2328334856843
9,84,0.004502972619192602,-1510.6076664474397
9,85,0.003351882213342864,-1382.9681101937376
9,87,0.0035847410282151514,-1594.983357198494
9,92,0.0027556629679516454,-3323.571899448357
9,108,0.002434367045542378,-3338.7705995765705
9,110,0.0025065572123877935,-2145.1466163365617
9,111,0.0017132560210874927,-1171.7614519928595
9,113,0.004680769225294348,-2363.605543294101
9,118,0.0027332105805690627,-2546.744037162403
9,124,0.003200702690629034,-3527.5671631475457
9,144,0.011038059163059166,-2321.5557958243403
9,145,0.010071955017607194,-2251.4176394892525
9,146,0.011038059163059166,-2321.5557958243403
9,148,0.0012886417547219415,-978.1434374836429
9,152,0.0030103346250784347,-1421.577630971132
9,154,0.003072733867225067,-2274.5471729034234
9,157,0.0030405902083642943,-714.3032518245723
9,158,0.002534689001770227,-964.9926476901883
9,159,0.0019195357782314305,-554.162062842037
9,163,0.0018230468358542832,-1243.6729729266408
9,164,0.001847231786724765,-1323.6701361343648
10,11,0.001086171826799188,-644.0566847097807
10,12,0.0009370863049784681,-1054.9871279963604
10,13,0.001047991979813669,-702.5252579858602
10,14,0.0010641539791777174,-731.5750765457411
10,17,0.000798237162583204,-709.6985117106385
10,18,0.0009938114794157834,-958.1397642329101
10,19,0.0007097725587250294,-1041.8611151394784
10,20,0.0013615576175756488,-737.4028432830237
10,22,0.0008408092613735176,-1312.6971556187327
10,23,0.0009210281334756121,-347.38479572371153
10,66,0.0027413354248801477,-14282.505352462493
10,79,0.0015254121151120495,-1618.9145749137242
10,88,0.0014896294172187699,-1241.3418237182543
10,89,0.0015185156013699209,-1903.5157140703848
10,94,0.0019464402084845031,-515.6203969734806
10,95,0.0020027384312368075,-522.8773509310894
10,96,0.001596428005201199,-1042.5481307820357
10,100,0.0011557601610730293,-1000.8720865689764
10,101,0.0019701350036503496,-666.6420551734036
10,102,0.0024118006563669117,-879.6992124923967
10,105,0.0025534091758581553,-693.2280164394474
10,106,0.0019461410960709665,-533.9228644920186
10,108,0.001395980598029986,-1906.4054110367908
10,115,0.0019461410960709665,-533.9228644920186
10,116,0.0019251002384280277,-1960.8999247004574
10,117,0.0018924364640350016,-526.0348922136897
10,119,0.0030097530778992964,-698.6634488312837
10,120,0.0012271769213878358,-693.9085245026218
10,123,0.0020721688236796537,-834.5018760102338
10,124,0.002011911766303136,-1998.3026529184608
10,129,0.006093015986327055,-1970.628304045136
10,132,0.0017679612066182637,-1788.9650926791785
10,136,0.002027173123273249,-1531.1743555177993
10,147,0.004665882559134445,-1874.459318865411
11,12,0.0007341811952467689,-499.2807114799257
11,13,0.0005260770975056689,-182.7047409949807
11,14,0.0005189504373177843,-179.59409316715244
11,17,0.0006895015151543568,-476.1314424817748
11,18,0.000657781719811795,-351.9890229247919
11,19,0.0006957280049385311,-890.304833338999
11,20,0.0008887735907937923,-337.3085835758237
11,22,0.0009729596653850372,-1621.5311476529296
11,23,0.0010128678753041022,-758.4829597382616
11,66,0.0029972956723591277,-17931.0532795701
11,73,0.0015515168429379761,-1794.6592110660818
11,75,0.0015989847580985656,-796.6690002745012
11,92,0.0016407765450437936,-2295.4916277412885
11,100,0.0011955275438575643,-1020.6196420733982
11,110,0.0018530740857618535,-1973.1463603986592
11,111,0.0010490809634714944,-748.3541232929166
11,113,0.0025728229315737676,-1736.5252748606495
11,120,0.0008976306392757251,-354.55107944626354
11,124,0.002268422631938657,-2409.471060440554
11,127,0.0013889054870422795,-652.7234399912298
11,132,0.001359502036214901,-1051.5594449867472
11,136,0.0014782098178252353,-889.051072339601
11,148,0.0009656112691199668,-438.52425825548033
11,149,0.0013517889133044724,-543.6801349244719
11,151,0.0014003995331566255,-353.660863067723
11,157,0.0018644719962943829,-402.5263501277154
11,158,0.0014608945853006672,-536.2789197498217
11,159,0.001392520877814995,-386.52628056474043
11,163,0.0010578026977313966,-393.70929208068605
11,164,0.0010593471454103782,-418.734131236036
11,165,0.0014166841828573474,-430.1972836199915
11,166,0.0014166841828573474,-430.1972836199915
11,167,0.0011024254253483405,-359.47512924834655
11,168,0.0012123842779641683,-315.9007888772241
11,169,0.001198980144183013,-290.4799210879501
11,170,0.0011012230399985502,-270.257122699328
11,171,0.0010307353738476187,-258.2487500432149
11,172,0.0009684110768294443,-247.07917737617166
11,173,0.0011927037750475533,-322.5527953193314
12,13,0.0006308479771594526,-450.4110299289152
12,14,0.0006600203833810391,-469.7475701520204
12,17,0.0006666483804745453,-808.5342942948705
12,18,0.0006542937547819477,-699.4015595798719
12,19,0.0004928666617899142,-892.4212195087748
12,20,0.001187934292814765,-867.334565266345
12,22,0.0007605063786883897,-1744.5012035440404
12,23,0.0008720064645576772,-1074.0713082488965
12,55,0.008987805247952943,-11533.665430197436
12,66,0.002353971220645278,-16711.233096930067
12,73,0.0012191794530181741,-2384.7510781509827
12,75,0.001453688255455181,-1543.3893146707871
12,88,0.0013040689905033436,-2543.5226457384542
12,89,0.0014258563036661127,-3662.0203799656524
12,92,0.0013184100417528884,-2996.4425111878445
12,100,0.0007905414552539379,-1067.3731570375248
12,110,0.001493960449047861,-2787.118838658188
12,111,0.0009278307360611169,-1235.2357459405648
12,113,0.0022564747349165786,-2947.312793313703
12,120,0.0007435809760570309,-558.3845865602489
12,121,0.0014864012671600185,-2135.193137911566
12,122,0.0014173060988768712,-1945.7993294095736
12,124,0.002083385667986362,-3155.9554995548406
12,127,0.001433231823848696,-1438.065479645353
12,132,0.0014760305506826613,-2021.2544787831976
12,136,0.0015097273981155013,-1787.0742881982587
12,148,0.0012699043920908544,-1189.084761348229
12,149,0.0017119769296859446,-1433.7119726763992
12,151,0.0016897381023504767,-1054.5867020111807
12,153,0.0034186313922129185,-5220.711516065
12,157,0.001946731168042643,-1091.6039452535288
12,158,0.001286774865415606,-871.7922176128412
12,159,0.0014818442465180277,-939.7707451038167
12,163,0.0012348186609911667,-1005.005216510959
12,164,0.0012017509978141817,-1024.7065472942038
12,165,0.0017307853759540221,-1244.6620136318154
12,166,0.0017307853759540221,-1244.6620136318154
12,167,0.0013767295963303262,-957.7517523582792
12,168,0.0014539353916391117,-906.0588400047704
12,169,0.0015386691412005195,-937.4562370531775
12,170,0.0014281497589135159,-877.4576669885214
12,171,0.00122397747332802,-763.2894776192672
12,172,0.001181664719801749,-745.6604333536828
12,173,0.001281565565984542,-816.1013760502717
12,176,0.0029893391212589926,-1676.3525846351524
12,177,0.0029893391212589926,-1676.3525846351524
12,178,0.0027526945917039944,-1608.902329705216
12,186,0.0036921715680473307,-2057.072058314555
12,187,0.006109159510798855,-2978.5832859735174
12,188,0.004065778178295579,-2501.109117187289
13,14,0.0005661529246434907,-233.75165402493727
13,17,0.0006736657200707951,-504.50991659354685
13,18,0.0006646070086997306,-414.973245923383
13,19,0.0006754386297637163,-946.9307418104305
13,20,0.0009186206157327136,-386.523971754758
13,22,0.0009143461055882998,-1618.654768806194
13,23,0.0009877029476015287,-806.0111215069211
13,66,0.0029521129765987526,-18033.685206891958
13,73,0.00149316069089187,-1951.5199784534466
13,75,0.0015600882104592484,-912.7870630135257
13,92,0.0015872227516439633,-2488.148169771558
13,100,0.001098045077192855,-1042.1700203271746
13,110,0.0017751278449449075,-2143.071143920273
13,111,0.001027622465478545,-844.7729958357645
13,113,0.002475519968981637,-1931.0294989294973
13,120,0.0008960613035137582,-419.7715419039456
13,124,0.002207874394919832,-2455.6881248492455
13,127,0.001361593240074817,-752.550504667478
13,132,0.0013462220736513554,-1194.4888999889702
13,136,0.0014582767105694558,-987.8884703665999
13,148,0.000900106173887718,-464.7515716448807
13,149,0.0012773114350770687,-589.1635581621321
13,151,0.0014578959529939922,-448.2846712201545
13,157,0.0018260594281002444,-485.9291358115893
13,158,0.0013310466618125596,-526.1336968887323
13,159,0.0013615568904030437,-425.3029143875319
13,163,0.0010976407168728573,-486.2449110859909
13,164,0.0010674147233667914,-500.69846247054926
13,165,0.0014748291923009883,-539.4847377662618
13,166,0.0014748291923009883,-539.4847377662618
13,167,0.0011509374564529272,-450.3877385948167
13,168,0.0012279500616477147,-389.3787420594949
13,169,0.0012659649175928015,-374.7603654100436
13,170,0.0011871832290384328,-355.51500509734194
13,171,0.0010845813730429117,-331.2060088998938
13,172,0.0010222610052926795,-317.4489423290757
13,173,0.0012683154646475033,-415.6880574939404
13,186,0.003816437353372083,-1146.3702417628692
14,17,0.0006910539602847292,-548.5661661833274
14,18,0.0006544918515257498,-407.5071068143332
14,19,0.0006444539865592496,-856.2524477018136
14,20,0.0007973834994037009,-323.12317234117484
14,22,0.0009317670202399972,-1606.9442107566776
14,23,0.000958254480650466,-758.3041041265992
14,66,0.00319998398513765,-20512.93200716959
14,73,0.0015634833695383791,-2036.517285214477
14,75,0.0016532907281477127,-962.756468158735
14,92,0.0016564789192756197,-2589.2971125208187
14,100,0.0011503998057919135,-1119.0772329356582
14,110,0.0018705162678107246,-2250.1873575166414
14,111,0.0010530759940018722,-862.6822207743417
14,113,0.002849646069218353,-2211.7362944374786
14,120,0.000881371262977853,-411.49968631571363
14,124,0.0024383693966501963,-2921.94070999129
14,127,0.001330670671977944,-733.0378063919459
14,132,0.0012929944697073344,-1047.4829227555717
14,136,0.0013968326525524244,-972.8229097215196
14,148,0.0010044495652369075,-534.8637364622122
14,149,0.001327385759285102,-609.6095593914149
14,151,0.0014239473308100758,-436.10279243085427
14,157,0.002053464675913656,-542.6103338887898
14,158,0.0015787063414680984,-687.4902285588511
14,159,0.0015277277462812054,-511.0185488638142
14,163,0.0009971007020155628,-425.6323492990815
14,164,0.0009951517687678477,-449.93164543647515
14,165,0.0013657211286474695,-498.0587712472787
14,166,0.0013657211286474695,-498.0587712472787
14,167,0.0010044669547483605,-352.3280883101357
14,168,0.0011507129288693132,-350.14028708176943
14,169,0.001176148792708803,-346.9870591198895
14,170,0.0010777040330207748,-321.77659580740084
14,171,0.0010151900847602201,-308.9522285110775
14,172,0.0009599160475857306,-297.06693456749633
14,173,0.0011750713951590897,-383.9605766184459
14,176,0.002428487906429082,-635.7198227434616
14,177,0.002428487906429082,-635.7198227434616
14,178,0.0021816573280263817,-606.5054818534496
15,16,0.008680573820404535,-803.9724642592191
15,17,0.002049494109414557,-1532.4581810470054
15,20,0.0032894370310349243,-1109.2579104634556
15,22,0.0022011657380056862,-3516.751739521538
15,23,0.0023150565969476686,-998.4605917253238
15,27,0.0033035984265180405,-1016.1484912466033
15,79,0.0025258574946531494,-1565.4426338590729
15,80,0.0035604567170747147,-533.0588624441642
15,87,0.003614355114249465,-750.4004944737267
15,90,0.004592620436111549,-886.7174711330459
15,91,0.00782004596710479,-327.0674628877934
15,92,0.002676971100548841,-2542.2380124797746
15,93,0.004588121596340667,-517.392815806835
15,97,0.0035124136402347526,-530.5886059068204
15,99,0.0032938030310771327,-1339.9664102400882
15,109,0.0032147983622529226,-584.9109104121594
15,110,0.0017680490962616335,-1004.502268935048
15,113,0.00373294720228716,-1531.861719902488
16,17,0.002641200805664274,-1768.6497354774128
16,20,0.002611517930380775,-660.0562656382032
16,21,0.015123133773927424,-636.0287734782326
16,22,0.003580849570007868,-5001.520147975861
16,23,0.004824216831923975,-1744.6267060503842
16,144,0.013452380952380954,-289.69044075309347
16,145,0.011071428571428572,-247.99101933495453
16,146,0.013452380952380954,-289.69044075309347
16,147,0.006672189802878213,-739.0759470381092
16,148,0.002505700885647062,-1037.6630406132042
16,149,0.0032281691760050733,-747.5491430500405
17,18,0.0006522924794656913,-727.3073723509643
17,19,0.0004600258442385416,-786.7381763338016
17,20,0.0008518821892947765,-630.8207180713159
17,22,0.0006136398750678299,-1216.4715726566433
17,23,0.0006951630002551626,-680.2925268711748
17,66,0.0027186766060270057,-18927.13282375041
17,73,0.0010924113799098641,-1967.5095964836355
17,75,0.001404187082350701,-1380.9630386131082
17,79,0.0011728441213331808,-2100.5963234676915
17,88,0.0011964767355333123,-2055.2288838163386
17,89,0.0012965628619468921,-2965.614729103309
17,92,0.0011534544078509138,-2426.9805965140085
17,94,0.0017485805051479807,-1257.3849873512434
17,95,0.0017915725544073605,-1238.3860667871527
17,96,0.0012411757682179105,-1485.0825921549506
17,100,0.0008780391581131187,-1022.8044500186191
17,101,0.001760641514436092,-1513.4935650103785
17,106,0.0017642256605446892,-1263.637832351229
17,110,0.0010994925287011851,-1806.5915653435177
17,111,0.0008210544502541051,-996.0470071270744
17,113,0.0022276913880745638,-2579.118901327119
17,115,0.0017642256605446887,-1263.6378323512288
17,116,0.0017852738206131722,-3367.535090007186
17,117,0.0017260870217049105,-1284.2273882087618
17,120,0.0009116388169307287,-736.0534230737454
17,124,0.0019216863900122984,-3247.565128650896
17,127,0.0013719864215381871,-1276.7002610376248
17,132,0.0013126490520009386,-1867.1893358929801
17,136,0.0014248995891349935,-1614.4150214245494
17,148,0.0010815554200117232,-942.4529451075731
17,149,0.0014407422469757505,-1149.6793195095827
17,151,0.001603524430887793,-946.7668782767748
17,157,0.0021156530172923606,-1115.2605476634465
17,158,0.0013740498051717147,-1026.676506720073
17,159,0.0014962064021203803,-896.1039222420713
17,163,0.001065949837277455,-849.5706191370003
17,164,0.001066268784116147,-890.4502359052682
17,165,0.0016132877093815163,-1098.77311447958
17,166,0.0016132877093815163,-1098.77311447958
17,167,0.0012297160674206058,-886.6746986417726
17,168,0.0014039997617174675,-852.1891276298245
17,169,0.0014333771652941993,-823.6483241126953
17,170,0.0013585242037944822,-787.3936640090326
17,171,0.001241630231293751,-730.4570654563847
17,172,0.0011993174777674797,-714.4481119245434
17,173,0.0011276095898869415,-680.724906801069
18,19,0.0004846966922809532,-740.3272983242404
18,20,0.0010854856923436683,-733.9785914086536
18,22,0.0007838091389104312,-1802.340238481634
18,23,0.0009443144703014917,-1111.0388741296133
18,53,0.0018025726419938863,-2038.166867498834
18,66,0.002231592747094828,-15482.009347163721
18,73,0.0012679279950970276,-1948.1966196812225
18,74,0.0016322855399553673,-1998.5061503789582
18,75,0.0013797549832404,-1057.2723836397047
18,85,0.001935826652376344,-1434.9697092513843
18,92,0.0013813910957090575,-2554.0628757530153
18,99,0.0017017434861062097,-2265.74248654129
18,100,0.0010430427817717076,-1397.9632530859833
18,108,0.0013373262000800558,-2610.0659590280243
18,110,0.00131645191510922,-1924.5519777308339
18,111,0.0008200856044828308,-830.2192147075995
18,113,0.0023481323669895227,-2323.989605550024
18,120,0.0008213114655978687,-521.6223829351879
18,124,0.001964090356409455,-3035.710326328783
18,127,0.0012502161967660882,-984.2799316226419
18,132,0.001260907485585619,-1509.9445663277681
18,134,0.0041486751795388995,-2284.1129162642023
18,136,0.0013783184111141192,-1261.7146872118035
18,138,0.0031835166082983973,-3841.6274689934044
18,148,0.0010460440976431085,-816.8122002139376
18,149,0.0015962739442469689,-1132.7843557663102
18,151,0.001760443887376111,-852.9353863693576
18,152,0.0012985563268832323,-733.5443181813562
18,153,0.0035332460947521396,-4044.243324173823
18,154,0.001328883153328617,-1393.5772966988761
