i,j,LLBCe,LLBMEe1
12,33,0.09090909090909091,-201.98994331055923
13,17,0.06392595499738356,-344.27005789306145
13,32,0.1,-116.29168421119428
13,41,0.033240740740740744,-51.454657854952366
13,54,0.06837121212121212,-200.08792744674437
13,57,0.04090909090909091,-122.39486690472951
14,16,0.0315934065934066,-203.0595744836462
14,24,0.04415764881451155,-461.264557753855
14,33,0.04052154195011338,-400.7054037892264
14,34,0.07028344671201814,-519.1533335916499
14,37,0.030451810353771133,-487.1499883387594
14,38,0.05073412698412697,-512.8193270462762
14,40,0.04172453703703704,-453.5673396718777
14,43,0.0663969017094017,-660.46686082452
14,50,0.03680117880485528,-409.4587231010631
14,52,0.04066990701606086,-247.62182151668986
15,18,0.05127164502164503,-160.0489120765776
15,24,0.039318181818181815,-96.25319765801515
15,40,0.07931929181929183,-438.889830256216
15,45,0.04124149659863946,-293.6839465904189
15,55,0.08275462962962962,-90.26631076938803
15,59,0.07836940836940837,-172.46933794736577
16,20,0.046474358974358976,-213.1475053298796
16,33,0.030934343434343432,-120.99331749510374
16,37,0.030657596371882083,-219.48761833813555
16,38,0.038636363636363635,-107.50423103242883
16,50,0.04964726631393298,-105.41446692126662
17,22,0.1,-182.0440387269444
17,25,0.08393939393939394,-199.0673736082053
17,27,0.09166666666666665,-314.46935062452144
17,31,0.1,-182.0440387269444
17,57,0.08937074829931972,-651.114438062523
18,20,0.078875407000407,-573.579828528075
18,21,0.04722222222222222,-91.59539209971028
18,24,0.04513888888888889,-67.85944831191895
18,29,0.05892255892255892,-242.00491293712503
18,45,0.0235042735042735,-123.5012855216484
18,51,0.04433760683760684,-226.47336113377483
19,30,0.10119047619047619,-75.7946184034523
19,54,0.09375,-117.25513124073936
20,28,0.08863636363636362,-357.7662327897446
20,36,0.10667658730158729,-952.910788720616
20,38,0.08587301587301586,-647.0294610572635
20,44,0.09621212121212121,-348.93540182532666
20,47,0.07922553636839351,-427.15024150437273
20,50,0.05080120937263794,-376.87154784018645
21,29,0.05012626262626264,-200.8685797400729
21,33,0.053179981394267106,-327.86646443893
21,37,0.043540903540903536,-321.21250055358723
21,45,0.030028998778998776,-150.42897271042247
21,51,0.056471306471306465,-274.67244387656064
23,36,0.11111111111111109,-222.4929464187309
23,45,0.04531695156695157,-185.03595172902948
23,51,0.07628367003367004,-259.76011602014904
24,29,0.04313973063973064,-167.69921598392415
24,45,0.02922771672771673,-141.1511854787272
24,51,0.046001221001221004,-218.01703639729078
25,26,0.08333333333333333,-9.97229006107023
25,27,0.07777777777777777,-24.35444977611425
26,27,0.07777777777777777,-23.98843859868811
28,30,0.09884259259259259,-130.271482674762
28,47,0.1042989417989418,-147.10767656198678
29,35,0.1,-182.31511413570038
29,43,0.09721891534391534,-799.5799641315789
29,45,0.061157407407407396,-595.9108166076587
29,51,0.10515873015873016,-885.8247389739431
29,52,0.0767043142043142,-312.0423558760259
30,42,0.125,-191.7682656536502
30,47,0.08680555555555555,-112.67800206818575
32,60,0.25,-12.429404179174597
33,34,0.06181318681318682,-285.9801679492163
33,37,0.0409750566893424,-396.4227635498767
33,38,0.05266439909297053,-397.4868315397234
33,40,0.05782903439153439,-531.1863958381363
33,43,0.06493730628346013,-421.644129899308
33,50,0.04826152683295539,-349.77847488245834
34,37,0.07862375719518575,-489.9497988210947
34,44,0.125,-147.90282259394576
34,49,0.15476190476190477,-70.94664321877498
36,37,0.09235381652661065,-1047.826862320706
36,39,0.1736111111111111,-253.99227655396302
36,40,0.11168890633176348,-717.4464284043598
36,59,0.08143939393939394,-270.27553927632914
37,40,0.05474371693121693,-574.8622160488214
37,43,0.05957646520146519,-581.4716527877812
37,45,0.04051153524837735,-706.9553886546861
37,61,0.09542124542124543,-491.7322590906792
38,43,0.09312130177514792,-450.4478689949726
38,44,0.08712121212121211,-219.12937415272884
38,52,0.06639194139194139,-166.92314384330822
38,58,0.1111111111111111,-129.32996165028214
39,57,0.11742424242424242,-233.79455867721217
40,52,0.07537878787878789,-210.51527015651556
41,54,0.04675925925925925,-65.26467578582661
41,57,0.042045454545454546,-103.5401081716854
42,47,0.04513888888888889,-67.99427214158902
42,50,0.09808455433455433,-350.74356745133474
43,46,0.1423611111111111,-173.0758762019851
43,53,0.10925925925925926,-135.5437469698318
45,50,0.04092531243266537,-393.40204604737363
45,51,0.05873015873015873,-522.2072639925673
45,59,0.04992368742368742,-260.8565381704525
46,49,0.25,-12.597239647458027
48,57,0.1,-143.42210228769653
50,51,0.08546932234432233,-706.6300807661412
51,55,0.07007575757575757,-216.52559551504086
53,61,0.1625,-22.862415508964606
54,57,0.07152777777777777,-310.25795611836287
