i,j,LDC,Jaccard,LKS,CI_e_av_skin,CI_e_mul_skin,CI_e_av_body,CI_e_mul_body,LLBCe,LLBMEe1
1,3,1932,0.35384615384615387,609,14338.0,202711995,225105.0,50562640125,0.0012401693082222556,-829.8571659404683
1,29,2184,0.323943661971831,441,9443.5,45784536,240657.0,57238647165,0.0032007026906290333,-3527.5671631475457
1,4,2520,0.3076923076923077,609,13650.0,180653339,261337.0,66115950765,0.001357870448745017,-1748.7164290390149
1,5,2058,0.3582089552238806,609,14759.5,216226128,232885.5,53902575360,0.0011656695059666022,-875.3563639431028
1,30,336,0.1111111111111111,168,15743.5,247775136,124831.5,7518234780,0.011038059163059168,-2321.5557958243417
1,31,378,0.10869565217391304,168,16787.5,281247864,127329.5,8590551240,0.01007195501760719,-2251.417639489252
1,32,336,0.1111111111111111,168,15743.5,247775136,124831.5,7518234780,0.011038059163059168,-2321.5557958243417
1,33,2016,0.40625,609,14619.0,211721417,230293.0,52789692885,0.0012886417547219415,-978.1434374836432
1,6,2058,0.3382352941176471,609,14759.5,216226128,232885.5,53902575360,0.0012690406606103632,-977.4852112388492
1,34,1134,0.21052631578947367,420,14307.5,201734104,175567.5,29297677500,0.0030103346250784347,-1421.5776309711323
1,35,1638,0.24615384615384617,441,13677.5,181535044,206839.5,42721808940,0.003072733867225066,-2274.5471729034225
1,36,798,0.4186046511627907,399,11930.5,125522730,154639.5,20313914940,0.0030405902083642943,-714.3032518245724
1,37,1218,0.39215686274509803,441,12061.5,129722852,180845.5,31563364560,0.002534689001770227,-964.9926476901886
1,38,1050,0.45652173913043476,441,12875.5,155821320,170341.5,27054312480,0.0019195357782314302,-554.162062842037
1,39,1638,0.208955223880597,609,28098.5,643901146,206687.5,42656559900,0.0018230468358542832,-1243.6729729266408
1,40,1680,0.20588235294117646,609,28627.0,660845913,209283.0,43770730185,0.001847231786724765,-1323.6701361343655
1,8,840,0.16981132075471697,315,21638.5,436780626,156214.0,20989800555,0.00439551057925198,-1603.0302828765655
1,9,2520,0.3246753246753247,609,15626.5,244023882,261337.0,66115950765,0.0011182277270406736,-1347.0839158918764
1,10,2352,0.42028985507246375,609,15743.0,247759105,251005.0,61680733125,0.0011745354013257576,-1083.182144033126
1,12,3150,0.36046511627906974,609,17561.5,306063852,299939.5,82686845940,0.0011359212103283817,-2107.992651909509
1,41,1638,0.24615384615384617,441,10086.5,66400402,206915.5,42754433460,0.0050471167786664255,-3548.628879304869
1,42,1764,0.3125,441,9286.5,40750802,214717.0,46103383365,0.0034225042098715817,-2334.4055389396112
1,43,4200,0.23478260869565218,441,9055.0,33328449,364024.5,110196613890,0.004390190220925545,-26259.661794343992
1,44,2352,0.4411764705882353,441,9143.0,36149905,251005.0,61680733125,0.002379064056500996,-2220.8007806377364
1,45,1890,0.3181818181818182,441,9533.5,48670116,222509.5,49448469840,0.00321553086719593,-2406.7437564001857
1,46,1512,0.5,441,10098.0,66769115,199105.0,39401620125,0.0024403569787080004,-1024.647156193651
1,47,2394,0.2375,441,15407.5,237002304,253589.5,62790181440,0.0025758503001215285,-3304.5814759520867
1,48,1092,0.3333333333333333,441,15903.0,252889025,172905.0,28154746125,0.004531766245543713,-1570.2328334856843
1,49,1050,0.3137254901960784,420,15407.5,237002304,170293.5,27033707520,0.004502972619192601,-1510.60766644744
1,50,1344,0.37037037037037035,441,15331.5,234565592,188677.0,34925192565,0.003351882213342862,-1382.9681101937372
1,51,1218,0.2909090909090909,441,9499.5,47580008,180845.5,31563364560,0.0035847410282151514,-1594.983357198495
1,52,2478,0.4027777777777778,441,9668.5,52998486,258755.5,65007790260,0.002755662967951645,-3323.5718994483564
2,11,840,0.4186046511627907,378,10593.5,111527520,154681.5,21470024160,0.0021089375740538526,-420.2681406714261
2,18,1720,0.296875,609,27427.5,496251756,211867.5,44829704556,0.0013615576175756486,-737.4028432830236
2,20,920,0.26,378,17516.5,269745762,159134.5,23289012318,0.0025000466231805876,-681.6185886323311
2,21,3840,0.4020618556701031,609,19536.0,315899415,348219.0,100527383385,0.0009979355598386066,-3280.6056730691726
2,23,1040,0.29411764705882354,378,9701.0,91130325,167759.0,26811999825,0.0023756243342785244,-766.9266760745478
2,53,2200,0.39705882352941174,609,9493.5,86388120,243358.5,57693337182,0.0011557601610730289,-1000.8720865689758
2,54,1240,0.33962264150943394,441,9763.5,92558700,180871.5,32168272500,0.0019701350036503496,-666.6420551734038
2,55,1160,0.23214285714285715,441,11831.5,139820772,175593.5,30012283392,0.0024118006563669126,-879.6992124923972
2,56,920,0.26,420,11015.5,121171908,159871.5,23590066500,0.0025534091758581557,-693.2280164394477
2,57,1080,0.34,441,11134.5,123891534,170371.5,27879169500,0.001946141096070966,-533.9228644920186
2,24,2360,0.1927710843373494,441,10121.5,100740432,253559.5,61860302868,0.0013959805980299856,-1906.4054110367906
2,58,1080,0.34,441,11134.5,123891534,170371.5,27879169500,0.001946141096070966,-533.9228644920186
2,59,2200,0.28378378378378377,441,8764.5,69727554,243223.5,57638191572,0.001925100238428028,-1960.899924700458
2,60,1120,0.36,441,11343.0,128656593,172983.0,28945930689,0.0018924364640350016,-526.0348922136899
2,3,1840,0.30303030303030304,609,12036.0,144494415,219909.0,48114544725,0.0010861718267991878,-644.0566847097804
2,61,680,0.2127659574468085,357,7001.5,29435952,144233.5,17202162432,0.003009753077899296,-698.663448831284
2,62,1720,0.31746031746031744,609,9976.5,97426602,212119.5,44932643028,0.0012271769213878358,-693.9085245026218
2,63,1240,0.26785714285714285,441,7678.5,44908110,180871.5,32168272500,0.0020721688236796537,-834.5018760102344
2,29,2080,0.29577464788732394,441,7141.5,32635512,235461.0,54467318997,0.0020119117663031363,-1998.3026529184617
2,4,2400,0.2987012987012987,609,11348.0,128770863,256141.0,62914809477,0.0009370863049784682,-1054.9871279963604
2,64,760,0.11320754716981132,315,10492.5,109219266,149479.5,19345079988,0.006093015986327053,-1970.6283040451365
2,65,2040,0.22972972972972974,609,15313.5,219398400,232871.5,53409544500,0.0017679612066182637,-1788.9650926791794
2,66,1840,0.2463768115942029,609,15861.0,231910965,219909.0,48114544725,0.002027173123273249,-1531.1743555177998
2,5,1960,0.3088235294117647,609,12457.5,154127376,227689.5,51292770048,0.0010479919798136689,-702.52525798586
2,67,960,0.10344827586206896,315,18915.5,301718508,162439.0,24638854305,0.004665882559134445,-1874.459318865412
2,6,1960,0.2898550724637681,609,12457.5,154127376,227689.5,51292770048,0.0010641539791777172,-731.5750765457414
2,9,2400,0.42857142857142855,609,13324.5,173941794,256141.0,62914809477,0.0007982371625832039,-709.6985117106386
2,10,2240,0.28,609,13441.0,176604285,245809.0,58694332125,0.0009938114794157836,-958.1397642329108
2,12,3000,0.4375,609,15259.5,218164284,294743.5,78683390292,0.0007097725587250291,-1041.8611151394782
2,13,1720,0.296875,609,27427.5,496251756,211867.5,44829704556,0.0013615576175756486,-737.4028432830237
2,15,2960,0.4430379746835443,609,10750.5,115115598,292359.5,77709559668,0.0008408092613735176,-1312.697155618733
2,16,1800,0.7346938775510204,441,12379.5,152344764,217225.5,47018372544,0.0009210281334756121,-347.3847957237117
2,43,4000,0.2727272727272727,441,6753.0,23756733,358828.5,104861215602,0.0027413354248801464,-14282.50535246249
2,47,2280,0.2597402597402597,441,13105.5,168936768,248393.5,59750064192,0.001525412115112049,-1618.9145749137244
2,68,2120,0.34782608695652173,441,8365.5,60608808,238049.5,55524685008,0.00148962941721877,-1241.341823718255
2,69,2480,0.3076923076923077,441,8275.5,58551948,261453.5,65084891352,0.0015185156013699209,-1903.5157140703864
2,70,1080,0.3673469387755102,441,11134.5,123891534,170371.5,27879169500,0.0019464402084845042,-515.6203969734811
2,71,1040,0.3469387755102041,441,10926.0,119126475,167759.0,26811999825,0.002002738431236808,-522.8773509310896
2,72,1640,0.24615384615384617,441,11733.5,137581080,207021.5,42850181400,0.0015964280052011993,-1042.5481307820357
3,11,966,0.3137254901960784,522,11202.5,123415200,170347.5,24763644000,0.0015716679834326883,-409.75005215287325
3,18,1978,0.6181818181818182,841,28036.5,549147060,227533.5,51706827900,0.0008887735907937923,-337.3085835758237
3,20,1058,0.3018867924528302,522,18125.5,298497870,174800.5,26861674950,0.0015425405710238799,-442.1763961763983
3,21,4416,0.39215686274509803,841,20145.0,349571025,363885.0,115948837125,0.0010091156387134796,-3584.5232767568646
3,53,2530,0.463768115942029,841,10102.5,95596200,259024.5,66543812550,0.0011955275438575645,-1020.619642073398
3,25,2438,0.2375,609,10274.5,99946080,253715.5,64042477200,0.0018530740857618533,-1973.1463603986579
3,26,2208,0.38235294117647056,609,13231.5,174728610,240763.0,57939906825,0.001049080963471494,-748.3541232929161
3,27,1794,0.26865671641791045,609,8374.5,51895080,217442.5,46952453250,0.0025728229315737676,-1736.5252748606495
3,62,1978,0.6481481481481481,841,10585.5,107811270,227785.5,51825557700,0.0008976306392757252,-354.55107944626354
3,29,2392,0.30666666666666664,609,7750.5,36114120,251127.0,62822905425,0.0022684226319386563,-2409.4710604405527
3,73,1886,0.4745762711864407,841,15782.5,239243400,222587.5,49376520000,0.0013889054870422793,-652.7234399912297
3,4,2760,0.7377049180327869,841,11957.0,142496505,271807.0,72566287425,0.000734181195246769,-499.28071147992557
3,65,2346,0.4696969696969697,841,15922.5,242784000,248537.5,61602862500,0.001359502036214901,-1051.5594449867476
3,66,2116,0.4603174603174603,841,16470.0,256630275,235575.0,55495580625,0.0014782098178252347,-889.0510723396006
3,5,2254,0.9,841,13066.5,170555760,243355.5,59161363200,0.0005260770975056689,-182.7047409949806
3,33,2208,0.7407407407407407,841,12926.0,167002515,240763.0,57939906825,0.0009656112691199666,-438.5242582554803
3,6,2254,0.9,841,13066.5,170555760,243355.5,59161363200,0.0005189504373177843,-179.5940931671524
3,74,1748,0.5,841,26191.5,502487010,214561.0,45594834525,0.001351788913304472,-543.6801349244718
3,75,1380,0.5833333333333334,841,21895.5,393841170,193753.0,35791145325,0.0014003995331566255,-353.66086306772286
3,36,874,0.3829787234042553,551,10237.5,99010350,165109.5,22295760300,0.0018644719962943824,-402.5263501277152
3,37,1334,0.3392857142857143,609,10368.5,102323340,191315.5,34642717200,0.0014608945853006666,-536.2789197498215
3,38,1150,0.39215686274509803,609,11182.5,122909400,180811.5,29693757600,0.0013925208778149945,-386.5262805647403
3,39,1794,0.5454545454545454,841,26405.5,507899070,217157.5,46818175500,0.0010578026977313964,-393.70929208068605
3,40,1840,0.5357142857142857,841,26934.0,521264835,219753.0,48041045325,0.001059347145410378,-418.73413123603575
3,76,1564,0.5384615384615384,841,23878.5,443991240,204165.0,40696759125,0.0014166841828573478,-430.19728361999154
3,77,1564,0.5384615384615384,841,23878.5,443991240,204165.0,40696759125,0.0014166841828573478,-430.19728361999154
3,78,1702,0.5370370370370371,841,25654.5,488906280,211963.5,44371022400,0.0011024254253483405,-359.4751292483465
3,79,1472,0.56,841,22969.5,421002630,198961.0,38244894525,0.0012123842779641683,-315.9007888772241
3,80,1426,0.5714285714285714,841,22432.5,407421900,196357.5,37018255500,0.0011989801441830133,-290.4799210879501
3,81,1472,0.5918367346938775,841,22706.0,414338715,198961.0,38244894525,0.0011012230399985502,-270.257122699328
3,82,1518,0.6122448979591837,841,12338.5,152144640,201691.5,39531369600,0.0010307353738476187,-258.24875004321484
3,83,1564,0.6326530612244898,841,12526.5,156899160,204297.0,40758950925,0.0009684110768294443,-247.07917737617163
3,84,1518,0.6122448979591837,841,19682.5,337874400,201643.5,39508754400,0.0011927037750475535,-322.5527953193314
3,9,2760,0.6825396825396826,841,13933.5,192482190,271807.0,72566287425,0.0006895015151543568,-476.1314424817748
3,10,2576,0.7894736842105263,841,14050.0,195428475,261475.0,67698365625,0.0006577817198117951,-351.9890229247921
3,12,3450,0.5921052631578947,841,15868.5,241418340,310409.5,90753855300,0.0006957280049385311,-890.3048333389987
3,13,1978,0.6181818181818182,841,28036.5,549147060,227533.5,51706827900,0.0008887735907937923,-337.3085835758237
3,15,3404,0.4457831325301205,841,11359.5,127385730,308025.5,89630633700,0.0009729596653850372,-1621.53114765293
3,16,2070,0.28169014084507044,609,12988.5,168583140,232891.5,54231249600,0.001012867875304102,-758.4829597382619
3,43,4600,0.226890756302521,609,7362.0,26288955,374494.5,120947503050,0.002997295672359128,-17931.053279570107
3,44,2576,0.24390243902439024,609,7450.0,28514475,261475.0,67698365625,0.0015515168429379768,-1794.659211066083
3,46,1656,0.30158730158730157,609,8405.0,52666425,209575.0,43245680625,0.0015989847580985652,-796.6690002745011
3,52,2714,0.26506024096385544,609,7975.5,41804370,269225.5,71350013700,0.0016407765450437931,-2295.491627741288
4,11,1260,0.2857142857142857,522,10514.5,109985440,206579.5,32381059680,0.0013912894865275825,-848.4058527239838
4,17,1740,0.2535211267605634,522,10436.5,108227476,227491.5,45264482816,0.001770502995040407,-1561.424665224626
4,18,2580,0.609375,841,27348.5,489390132,263765.5,67612096188,0.0011879342928147651,-867.334565266345
4,20,1380,0.25757575757575757,522,17437.5,266016014,211032.5,35124455014,0.0021292241589187817,-1433.8175006755525
4,21,5760,0.4716981132075472,841,19457.0,311531505,400117.0,151615255605,0.000755801209391186,-3362.4113583578865
4,23,1560,0.2112676056338028,522,9622.0,89870275,219657.0,40437819725,0.0016632654970535304,-1425.6707236897837
4,53,3300,0.5131578947368421,841,9414.5,85193640,295256.5,87013008486,0.000790541455253938,-1067.3731570375248
4,25,3180,0.22826086956521738,609,9586.5,89070176,289947.5,83742250384,0.0014939604490478613,-2787.118838658188
4,26,2880,0.35,609,12543.5,155715042,276995.0,75762500089,0.0009278307360611164,-1235.2357459405637
4,27,2340,0.2375,609,7686.5,46247976,253674.5,61395253090,0.0022564747349165777,-2947.312793313701
4,62,2580,0.6349206349206349,841,9897.5,96079494,264017.5,67767347844,0.0007435809760570309,-558.3845865602489
4,85,2460,0.20238095238095238,609,8874.5,73023120,258919.5,64626582200,0.0014864012671600183,-2135.1931379115654
4,86,2340,0.17857142857142858,609,8712.5,69371964,253712.5,61418664054,0.0014173060988768712,-1945.7993294095734
4,29,3120,0.4177215189873418,609,7062.5,32184264,287359.0,82147532481,0.002083385667986362,-3155.955499554841
4,73,2460,0.3835616438356164,841,15094.5,213209480,258819.5,64564974400,0.001433231823848696,-1438.065479645353
4,65,3060,0.44155844155844154,841,15234.5,216364800,284769.5,80552198500,0.0014760305506826606,-2021.254478783197
4,66,2760,0.39473684210526316,841,15782.0,228704355,271807.0,72566287425,0.001509727398115501,-1787.0742881982578
4,5,2940,0.7868852459016393,841,12378.5,151996272,279587.5,77359682304,0.0006308479771594527,-450.4110299289152
4,33,2880,0.6119402985074627,841,12238.0,148829683,276995.0,75762500089,0.0012699043920908542,-1189.0847613482288
4,6,2940,0.7868852459016393,841,12378.5,151996272,279587.5,77359682304,0.0006600203833810391,-469.7475701520204
4,74,2280,0.4411764705882353,841,25503.5,447807522,250793.0,59620024333,0.0017119769296859444,-1433.7119726763988
4,75,1800,0.45161290322580644,841,21207.5,350984274,229985.0,46800673309,0.0016897381023504767,-1054.5867020111807
4,87,2160,0.11627906976744186,493,8172.0,57190175,245894.5,56602166250,0.0034186313922129168,-5220.711516064998
4,36,1140,0.29508196721311475,551,9549.5,88236270,201341.5,29154043116,0.001946731168042643,-1091.6039452535288
4,37,1740,0.4126984126984127,609,9680.5,91188748,227547.5,45298983184,0.0012867748654156054,-871.7922176128409
4,38,1500,0.3492063492063492,609,10494.5,109534680,217043.5,38827699872,0.0014818442465180275,-939.7707451038168
4,39,2340,0.45588235294117646,841,25717.5,452630654,253389.5,61219670860,0.0012348186609911667,-1005.005216510959
4,40,2400,0.4492753623188406,841,26246.0,464541987,255985.0,62818701309,0.0012017509978141817,-1024.7065472942033
4,76,2040,0.42424242424242425,841,23190.5,395677128,240397.0,53215277445,0.0017307853759540226,-1244.6620136318154
4,77,2040,0.42424242424242425,841,23190.5,395677128,240397.0,53215277445,0.0017307853759540226,-1244.6620136318154
4,78,2220,0.49230769230769234,841,24966.5,435704616,248195.5,58019761728,0.0013767295963303258,-957.7517523582788
4,79,1920,0.4603174603174603,841,22281.5,375190086,235193.0,50009207533,0.0014539353916391115,-906.0588400047706
4,80,1860,0.4444444444444444,841,21744.5,363087180,232589.5,48405248460,0.0015386691412005193,-937.4562370531776
4,81,1920,0.4603174603174603,841,22018.0,369251323,235193.0,50009207533,0.0014281497589135157,-877.4576669885214
4,82,1980,0.47619047619047616,841,11650.5,135588608,237923.5,51691408512,0.0012239774733280202,-763.2894776192672
4,83,2040,0.49206349206349204,841,11838.5,139825752,240529.0,53296599741,0.001181664719801749,-745.6604333536827
4,84,1980,0.5,841,18994.5,301107680,237875.5,51661836768,0.0012815655659845421,-816.1013760502718
4,88,840,0.1746031746031746,406,12654.5,158216760,188177.0,21043684285,0.0029893391212589926,-1676.352584635152
4,89,840,0.1746031746031746,406,12654.5,158216760,188177.0,21043684285,0.0029893391212589926,-1676.352584635152
4,90,1080,0.23809523809523808,435,14933.5,209580862,198653.0,27497717413,0.002752694591703995,-1608.902329705216
4,9,3600,0.6438356164383562,841,13245.5,171536718,308039.0,94888025521,0.0006666483804745453,-808.5342942948707
4,91,720,0.14285714285714285,319,8467.0,63838885,182977.0,17840078685,0.0036921715680473307,-2057.072058314555
4,92,480,0.11475409836065574,232,9222.0,80855075,172461.0,11361402437,0.006109159510798855,-2978.5832859735165
4,93,1020,0.203125,435,9026.5,76448896,196131.5,25944276736,0.004065778178295579,-2501.1091171872895
4,10,3360,0.6571428571428571,841,13362.0,174162395,297707.0,88522707625,0.0006542937547819476,-699.4015595798718
4,12,4500,0.6666666666666666,841,15180.5,215147748,346641.5,118670176516,0.0004928666617899142,-892.4212195087742
4,13,2580,0.609375,841,27348.5,489390132,263765.5,67612096188,0.0011879342928147651,-867.334565266345
4,15,4440,0.5227272727272727,841,10671.5,113523906,344257.5,117201446564,0.0007605063786883894,-1744.5012035440402
4,16,2700,0.34615384615384615,609,12300.5,150238308,269123.5,70913042112,0.0008720064645576772,-1074.0713082488967
4,94,1860,0.08333333333333333,493,8514.5,64909440,232844.5,48562348350,0.008987805247952943,-11533.665430197434
4,43,6000,0.3114754098360656,609,6674.0,23428251,410726.5,158151535146,0.002353971220645276,-16711.233096930056
4,44,3360,0.24731182795698925,609,6762.0,25411595,297707.0,88522707625,0.0012191794530181752,-2384.7510781509845
4,46,2160,0.24675324675324675,609,7717.0,46935385,245807.0,56548259425,0.001453688255455181,-1543.389314670787
4,68,3180,0.20212765957446807,609,8286.5,59770776,289947.5,83742250384,0.0013040689905033434,-2543.5226457384533
4,69,3720,0.2079207920792079,609,8196.5,57742356,313351.5,98160939896,0.0014258563036661125,-3662.0203799656515
4,52,3540,0.26595744680851063,609,7287.5,37255314,305457.5,93297620164,0.0013184100417528882,-2996.442511187843
5,11,1029,0.2962962962962963,522,11624.0,131642880,178128.0,26399416320,0.0015140325936971633,-481.19425885294424
5,17,1421,0.3,522,11546.0,129538752,199040.0,36902928384,0.0015108477501597345,-710.9121447157041
5,18,2107,0.6428571428571429,841,28458.0,585756864,235314.0,55122342912,0.0009186206157327137,-386.5239717547582
5,20,1127,0.3090909090909091,522,18547.0,318397728,182581.0,28636033536,0.0016199602915445551,-542.3741026391783
5,21,4704,0.4077669902912621,841,20566.5,372875760,371665.5,123607883520,0.0009805681340088741,-3644.645074058899
5,23,1274,0.25,522,10731.5,107566800,191205.5,32967878400,0.0016083058430066597,-726.9843945969245
5,53,2695,0.4647887323943662,841,10524.0,101969280,266805.0,70939390464,0.0010980450771928552,-1042.1700203271744
5,25,2597,0.2289156626506024,609,10696.0,106609152,261496.0,68272828416,0.0017751278449449073,-2143.071143920272
5,26,2352,0.36619718309859156,609,13653.0,186377184,248543.5,61767150336,0.0010276224654785448,-844.7729958357642
5,27,1911,0.2571428571428571,609,8796.0,55354752,225223.0,50053916160,0.002475519968981636,-1931.0294989294969
5,62,2107,0.6140350877192983,841,11007.0,114998688,235566.0,55248915456,0.0008960613035137584,-419.77154190394566
5,29,2548,0.3466666666666667,609,8172.0,38521728,258907.5,66972697344,0.0022078743949198306,-2455.688124849244
5,73,2009,0.45161290322580644,841,16204.0,255192960,230368.0,52638105600,0.001361593240074817,-752.5505046674782
5,65,2499,0.4492753623188406,841,16344.0,258969600,256318.0,65672064000,0.0013462220736513554,-1194.4888999889704
5,66,2254,0.46153846153846156,841,16891.5,273738960,243355.5,59161363200,0.0014582767105694552,-987.8884703665998
5,33,2352,0.7321428571428571,841,13347.5,178136016,248543.5,61767150336,0.000900106173887718,-464.75157164488076
5,6,2401,0.8490566037735849,841,13488.0,181926144,251136.0,63069290496,0.0005661529246434907,-233.75165402493727
5,74,1862,0.5,841,26613.0,535986144,222341.5,48606619392,0.0012773114350770685,-589.1635581621321
5,75,1470,0.5490196078431373,841,22317.0,420097248,201533.5,38155343616,0.0014578959529939924,-448.2846712201546
5,36,931,0.36,551,10659.0,105611040,172890.0,23768515584,0.0018260594281002444,-485.92913581158933
5,37,1421,0.39285714285714285,609,10790.0,109144896,199096.0,36931055616,0.0013310466618125592,-526.1336968887323
5,38,1225,0.4230769230769231,609,11604.0,131103360,188592.0,31655190528,0.0013615568904030435,-425.3029143875318
5,39,1911,0.5172413793103449,841,26827.0,541759008,224938.0,49910768640,0.001097640716872857,-486.24491108599096
5,40,1960,0.5084745762711864,841,27355.5,556015824,227533.5,51214415616,0.0010674147233667914,-500.69846247054926
5,76,1666,0.509090909090909,841,24300.0,473590656,211945.5,43384999680,0.0014748291923009878,-539.4847377662618
5,77,1666,0.509090909090909,841,24300.0,473590656,211945.5,43384999680,0.0014748291923009878,-539.4847377662618
5,78,1813,0.5087719298245614,841,26076.0,521500032,219744.0,47301967872,0.0011509374564529272,-450.38773859481677
5,79,1568,0.5283018867924528,841,23391.0,449069472,206741.5,40771176192,0.001227950061647715,-389.37874205949504
5,80,1519,0.5384615384615384,841,22854.0,434583360,204138.0,39463511040,0.0012659649175928015,-374.76036541004373
5,81,1568,0.5576923076923077,841,23127.5,441961296,206741.5,40771176192,0.0011871832290384326,-355.515005097342
5,82,1617,0.5769230769230769,841,12760.0,162287616,209472.0,42142629888,0.0010845813730429117,-331.20600889989385
5,83,1666,0.5961538461538461,841,12948.0,167359104,212077.5,43451299584,0.0010222610052926793,-317.4489423290757
5,84,1617,0.5769230769230769,841,20104.0,360399360,209424.0,42118520832,0.0012683154646475033,-415.6880574939405
5,9,2940,0.703125,841,14355.0,205314336,279587.5,77359682304,0.0006736657200707951,-504.50991659354696
5,91,588,0.08928571428571429,319,9576.5,76409520,154525.5,14544541440,0.003816437353372083,-1146.3702417628692
5,10,2744,0.75,841,14471.5,208457040,269255.5,72170208000,0.0006646070086997307,-414.9732459233833
5,12,3675,0.5897435897435898,841,16290.0,257512896,318190.0,96748637184,0.0006754386297637161,-946.9307418104303
5,13,2107,0.6428571428571429,841,28458.0,585756864,235314.0,55122342912,0.0009186206157327137,-386.52397175475807
5,15,3626,0.4642857142857143,841,11781.0,135878112,315806.0,95551220736,0.0009143461055883,-1618.6547688061949
5,16,2205,0.3055555555555556,609,13410.0,179822016,240672.0,57813516288,0.0009877029476015285,-806.0111215069214
5,43,4900,0.25210084033613445,609,7783.5,28041552,382275.0,128936738304,0.002952112976598753,-18033.68520689197
5,44,2744,0.23529411764705882,609,7871.5,30415440,269255.5,72170208000,0.0014931606908918714,-1951.5199784534486
5,46,1764,0.2878787878787879,609,8826.5,56177520,217355.5,46102291200,0.001560088210459248,-912.7870630135258
5,52,2891,0.2558139534883721,609,8397.0,44591328,277006.0,76063067136,0.0015872227516439631,-2488.1481697715576
6,11,1029,0.2962962962962963,522,11624.0,131642880,178128.0,26399416320,0.0015313603625972593,-484.2911889918389
6,18,2107,0.6727272727272727,841,28458.0,585756864,235314.0,55122342912,0.0007973834994037013,-323.12317234117495
6,20,1127,0.2857142857142857,522,18547.0,318397728,182581.0,28636033536,0.0014709118442884674,-508.86802297560484
6,21,4704,0.4215686274509804,841,20566.5,372875760,371665.5,123607883520,0.0009807462051314659,-3569.5904467701866
6,53,2695,0.4444444444444444,841,10524.0,101969280,266805.0,70939390464,0.0011503998057919137,-1119.077232935658
