i,j,LDC,Jaccard,LKS,CI_e_av_skin,CI_e_mul_skin,CI_e_av_body,CI_e_mul_body,LLBCe,LLBMEe1
21,34,55,0.14285714285714285,16,377.0,142080,1365.0,1628000,0.04992368742368742,-260.8565381704525
22,23,10,0.0,4,252.0,0,814.5,0,0.09090909090909091,-215.4542014673086
23,37,10,0.0,4,252.0,0,814.5,0,0.09090909090909091,-215.4542014673086
23,47,70,0.3076923076923077,16,354.0,102816,1378.5,1837512,0.04433760683760684,-226.47336113377486
23,52,60,0.23076923076923078,16,357.0,105840,1279.5,1514970,0.056471306471306465,-274.67244387656064
23,53,30,0.08333333333333333,12,366.0,114912,1032.5,710244,0.07628367003367004,-259.76011602014904
23,41,60,0.23076923076923078,16,339.5,88200,1259.5,1449810,0.046001221001221004,-218.01703639729078
23,36,90,0.26666666666666666,16,392.0,141120,1530.5,2332728,0.10515873015873017,-885.8247389739433
23,34,110,0.4,16,437.0,186480,1739.5,3013650,0.05873015873015873,-522.2072639925672
23,45,70,0.0625,16,312.0,60480,1390.5,1876608,0.08546932234432235,-706.6300807661413
23,48,20,0.0,8,293.5,41832,892.5,254124,0.07007575757575757,-216.52559551504086
24,25,28,0.2222222222222222,12,96.0,8892,342.0,102564,0.04596560846560846,-41.82846706134983
24,26,32,0.2,12,119.5,12558,415.5,135198,0.042328042328042326,-56.17726717174707
24,27,8,0.0,6,52.5,2106,146.0,15540,0.09166666666666666,-16.208731955766737
24,28,36,0.18181818181818182,12,203.0,25584,551.0,195360,0.055086580086580086,-120.44692369555924
25,29,42,0.3,16,114.5,13110,453.5,205590,0.03492063492063492,-54.63874754515308
25,26,56,0.6666666666666666,16,137.5,18354,535.5,281358,0.017361111111111112,-26.64074832078455
25,35,21,0.1111111111111111,8,79.0,5016,300.0,63756,0.09722222222222222,-77.24368463632817
25,28,63,0.45454545454545453,16,221.0,37392,671.0,406560,0.04318181818181818,-117.33264682680873
26,29,48,0.4,16,138.0,18515,527.0,271005,0.03214285714285714,-57.68341627900683
26,35,24,0.1,8,102.5,7084,373.5,84042,0.1,-116.29168421119428
26,28,72,0.5454545454545454,16,244.5,52808,744.5,535920,0.04090909090909091,-122.39486690472951
27,29,12,0.0,8,71.0,3105,257.5,31150,0.08482142857142858,-44.85848493554118
28,29,54,0.36363636363636365,16,221.5,37720,662.5,391600,0.04675324675324675,-127.7909044115512
28,57,18,0.0,8,229.5,42968,551.0,195360,0.11742424242424242,-233.79455867721222
28,61,9,0.0,4,164.0,0,440.0,0,0.1,-143.42210228769656
30,31,25,0.1111111111111111,16,486.0,232352,900.0,807696,0.12546296296296297,-156.61814637610615
32,40,54,0.15384615384615385,16,297.5,84600,1363.0,1687200,0.04647435897435897,-213.14750532987955
32,47,63,0.0,16,282.0,73440,1452.0,2003328,0.07887540700040699,-573.5798285280748
32,43,72,0.13333333333333333,16,386.5,148680,1542.5,2324784,0.08587301587301586,-647.0294610572635
32,45,63,0.06666666666666667,16,240.0,43200,1464.0,2045952,0.05080120937263794,-376.8715478401865
33,40,66,0.13333333333333333,16,387.5,126900,1575.0,2090000,0.030657596371882086,-219.48761833813558
33,52,66,0.13333333333333333,16,375.0,113400,1565.0,2046000,0.043540903540903536,-321.21250055358723
33,39,110,0.4,16,486.0,233280,1995.5,3940200,0.04097505668934239,-396.4227635498765
33,42,55,0.14285714285714285,12,402.0,142560,1472.0,1636800,0.07862375719518577,-489.9497988210947
33,44,77,0.125,16,396.0,136080,1655.0,2442000,0.0595764652014652,-581.4716527877812
33,34,121,0.1,16,455.0,199800,2025.0,4070000,0.04051153524837735,-706.9553886546859
34,47,77,0.38461538461538464,16,287.0,75480,1489.0,2086800,0.023504273504273504,-123.50128552164841
34,52,66,0.3076923076923077,16,290.0,77700,1390.0,1720500,0.030028998778998776,-150.4289727104225
34,53,33,0.07692307692307693,12,299.0,84360,1143.0,806600,0.04531695156695157,-185.03595172902948
34,41,66,0.3076923076923077,16,272.5,64750,1370.0,1646500,0.029227716727716728,-141.1511854787272
34,36,99,0.25,16,325.0,103600,1641.0,2649200,0.0611574074074074,-595.910816607659
34,45,77,0.058823529411764705,16,245.0,44400,1501.0,2131200,0.04092531243266537,-393.40204604737374
35,55,3,0.0,2,22.0,0,69.0,0,0.25,-12.429404179174597
36,47,63,0.3333333333333333,16,242.0,57120,1280.0,1615296,0.05892255892255892,-242.00491293712503
36,52,54,0.25,16,245.0,58800,1181.0,1331760,0.05012626262626263,-200.86857974007287
36,41,54,0.25,16,227.5,49000,1161.0,1274480,0.04313973063973064,-167.69921598392415
36,54,9,0.0,4,140.0,0,716.0,0,0.1,-182.31511413570038
36,44,63,0.0,16,266.0,70560,1271.0,1589520,0.09721891534391534,-799.5799641315789
36,46,36,0.0,16,228.5,49560,1023.5,880680,0.0767043142043142,-312.0423558760259
38,39,10,0.0,4,216.0,0,895.5,0,0.09090909090909091,-201.98994331055923
39,40,60,0.3333333333333333,16,333.5,101520,1370.5,1701450,0.030934343434343432,-120.99331749510372
39,52,60,0.06666666666666667,16,321.0,90720,1360.5,1665630,0.05317998139426711,-327.86646443893005
39,42,50,0.15384615384615385,12,348.0,114048,1267.5,1332504,0.06181318681318682,-285.9801679492163
39,43,80,0.2,16,422.5,178416,1550.0,2344419,0.052664399092970514,-397.48683153972337
39,44,70,0.21428571428571427,16,342.0,108864,1450.5,1988010,0.06493730628346014,-421.64412989930804
39,45,70,0.13333333333333333,16,276.0,51840,1471.5,2063232,0.04826152683295539,-349.7784748824584
40,43,48,0.2727272727272727,16,324.0,97055,1129.5,1243550,0.038636363636363635,-107.50423103242883
40,45,42,0.3,16,177.5,28200,1051.0,1094400,0.04964726631393298,-105.41446692126662
41,47,42,0.4444444444444444,16,189.5,35700,1009.0,1003920,0.04513888888888889,-67.85944831191895
42,56,10,0.0,6,176.0,23232,438.0,98208,0.15476190476190477,-70.94664321877498
43,44,56,0.15384615384615385,16,332.5,104076,1209.5,1452990,0.09312130177514792,-450.4478689949727
43,46,32,0.09090909090909091,16,295.0,73101,962.0,805035,0.06639194139194139,-166.92314384330822
43,58,8,0.0,4,206.5,0,654.5,0,0.1111111111111111,-129.32996165028214
44,59,14,0.0,8,171.5,22932,629.0,164280,0.1423611111111111,-173.07587620198507
44,60,14,0.0,8,175.5,24948,633.0,173160,0.10925925925925926,-135.54374696983177
47,52,42,0.3,16,207.0,42840,1029.0,1049040,0.04722222222222222,-91.5953920997103
56,59,4,0.0,4,89.5,8008,140.0,19536,0.25,-12.597239647458027
